province,year,cpi,disposable_income_rural_per_cap,disposable_income_urban_per_cap,gdp_province,num_foreign_funded_enterprise,num_priv_enterprise,num_state_owned_enterprise,patent_apps,population_province,registered_unemployed,student_enrollment,foreign_total_investment,r.d_expenditure,r.d_projects,r.d_workers,sales_value_industry,export_industry,tech_market_value,Court_Year,treated,ever_treated,rel_time,fti_pc,num_priv_enterprise_pc,patent_apps_pc,r.d_expenditure_pc,r.d_workers_pc,student_enrollment_pc,export_intensity,tech_value_pc,gdp_log
Liaoning Province,2000,99.9,2338,5408,4703.7,13146,785,2454,NA,4184,41.2,30.79,65543,NA,NA,NA,4155.49,658.33,34.78,NA,0,0,NA,15.665152963671128,0.18761950286806883,NA,NA,NA,0.007358986615678776,6.312168669208451,0.008312619502868069,8.456104712034515
Jilin Province,2020,102.3,16067,33396,12499.5,4249,1835,338,2764,2399,20.6,72.7,70774,776448,2481,11806,NA,NA,462.15,2018,1,1,2,29.50145894122551,0.7649020425177158,1.1521467278032513,323.6548561900792,4.921217173822426,0.030304293455606503,NA,0.19264276781992495,9.43344392249037
Jilin Province,2019,103,14936,32299,11949.4,4118,1445,330,2386,2448,23.9,70.01,64297,684086,2049,11849,NA,NA,474.13,2018,1,1,1,26.265114379084967,0.5902777777777778,0.9746732026143791,279.4468954248366,4.840277777777778,0.028598856209150328,NA,0.19368055555555555,9.388436346894112
Jilin Province,2018,102.1,13748,30172,11437.4,4018,3094,356,1314,2484,26.8,65.83,49009,575015,1715,11124,NA,NA,341.95,2018,1,1,0,19.72987117552335,1.2455716586151369,0.5289855072463768,231.48752012882449,4.478260869565218,0.026501610305958132,NA,0.1376610305958132,9.344643966376156
Jilin Province,2017,101.6,12950,28319,11083,4044,3052,360,1231,2526,26.3,64.39,38874,749958,2439,21056,NA,NA,219.92,2018,0,1,-1,15.389548693586699,1.208234362628662,0.48733174980205857,296.895486935867,8.335708630245447,0.02549089469517023,NA,0.08706254948535233,9.313167681775653
Jilin Province,2016,101.6,12123,26530,10603.5,3853,2997,370,1176,2567,25.7,64.23,35606,908602,2253,23469,23412.38,402.09,116.42,2018,0,1,-2,13.870666147253603,1.1675107128944293,0.45812232177639267,353.95481106349825,9.14257888585898,0.025021425788858593,58.22671541197245,0.04535255161667316,9.268939414279119
Jilin Province,2015,101.7,11326,24901,10162.9,4437,2809,375,787,2613,23.9,63.27,35230,861541,2014,23202,22529.2,395.52,26.47,2018,0,1,-3,13.482587064676617,1.075009567546881,0.3011863758132415,329.71335629544586,8.879448909299656,0.02421354764638347,56.960962783171524,0.010130118637581323,9.22649911347507
Jilin Province,2014,102,10780,23218,10077,4370,2636,366,1045,2642,23.2,61.83,33328,789431,2264,24395,22963.51,412.44,28.58,2018,0,1,-4,12.614685844057533,0.9977289931869796,0.3955336866010598,298.8005299015897,9.233535200605601,0.023402725208175625,55.677213655319555,0.010817562452687357,9.218010878280403
Jilin Province,2013,102.9,9781,21331,9608.6,4350,2683,363,971,2668,22.6,59.95,31779,698136,6421,23709,21690.9,360.97,34.72,2018,0,1,-5,11.911169415292354,1.0056221889055472,0.3639430284857571,261.67016491754123,8.886431784107947,0.02247001499250375,60.090589245643685,0.013013493253373313,9.17041380977006
Jilin Province,2012,102.5,8741,19352,8831.3,4298,2689,357,898,2698,22.3,57.9,23890,604326,1990,24365,19627.62,330.8,25.12,2018,0,1,-6,8.85470719051149,0.9966641957005189,0.3328391401037806,223.99036323202373,9.030763528539659,0.02146034099332839,59.3337968561064,0.009310600444773907,9.086057508129478
Jilin Province,2011,105.2,7634,17043,7857.7,4327,2676,345,751,2725,22.2,56.28,23253,488723,1885,17884,16636.2,288.53,26.26,2018,0,1,-7,8.533211009174313,0.9820183486238532,0.27559633027522934,179.3478899082569,6.562935779816514,0.020653211009174312,57.658475721762045,0.009636697247706423,8.969249221736273
Jilin Province,2010,103.7,6341,14759,6505.9,4309,3652,406,NA,2747,22.7,54.44,22259,NA,NA,NA,12911,227.37,18.81,2018,0,1,-8,8.103021477975973,1.3294503094284673,NA,NA,NA,0.01981798325445941,56.784096406737916,0.006847469967236985,8.780464736487872
Jilin Province,2009,100.1,5346,13457,5515.3,4203,3454,407,560,2740,23.4,53.1,19300,329615,1597,14671,9707.39,178.26,19.76,2018,0,1,-9,7.043795620437956,1.2605839416058393,0.20437956204379562,120.29744525547446,5.354379562043795,0.01937956204379562,54.45635588466285,0.007211678832116789,8.615281327306956
Jilin Province,2008,105.1,5001,12367,4905.4,4158,2928,416,297,2734,24.3,50.41,17489,267007,1079,9470,8220,224.23,19.61,2018,0,1,-10,6.396854425749817,1.0709583028529628,0.10863204096561814,97.6616678858815,3.4637893196781273,0.01843818580833943,36.65878785175936,0.007172640819312363,8.498091918113836
Jilin Province,2007,105.3,4244,10916,4134.7,1963,1977,391,NA,2730,23.9,47.02,31334,NA,NA,NA,6230.62,213.8,17.48,2018,0,1,-11,11.477655677655678,0.7241758241758242,NA,NA,NA,0.017223443223443224,29.1422825070159,0.006402930402930403,8.327170053435244
Jilin Province,2006,101.4,3682,9488,3271.5,2358,1425,466,NA,2723,26.3,43.51,30800,NA,NA,NA,4559.88,147,15.37,2018,0,1,-12,11.311053984575835,0.5233198677928755,NA,NA,NA,0.0159786999632758,31.019591836734694,0.005644509731913331,8.093003874309794
Jilin Province,2005,101.5,3296,8464,2810.1,2488,1034,583,NA,2716,27.6,40.73,20710,NA,NA,NA,3737.6,115.69,12.23,2018,0,1,-13,7.62518409425626,0.3807069219440353,NA,NA,NA,0.014996318114874814,32.307027400812515,0.004502945508100147,7.940975348883194
Jilin Province,2004,104.1,3025,7662,2487.7,2370,884,1258,103,2709,28.2,36.22,19351,124848,541,5074,3302.9,105.99,10.79,2018,0,1,-14,7.143226282761167,0.3263196751568845,0.03802141011443337,46.08637873754153,1.873015873015873,0.013370247323735696,31.162373808849892,0.003983019564414913,7.81911386781073
Jilin Province,2003,101.2,2549,6869,2169.7,2690,496,969,NA,2704,28.4,31.95,18265,NA,NA,NA,2598.89,63.77,8.73,2018,0,1,-15,6.7548076923076925,0.1834319526627219,NA,NA,NA,0.011815828402366864,40.754116355653125,0.0032285502958579885,7.682344188129326
Jilin Province,2002,99.5,2315,6159,2067.3,2541,411,1231,NA,2699,23.8,26.47,17912,NA,NA,NA,2126.52,52.08,8.29,2018,0,1,-16,6.636532048907003,0.15227862171174508,NA,NA,NA,0.009807336050389033,40.83179723502304,0.003071507965913301,7.633998687031272
Jilin Province,2001,101.3,2192,5273,1921.7,2753,328,1392,NA,2691,20.2,21.78,8098,NA,NA,NA,1819.15,49.92,8.85,2018,0,1,-17,3.009290226681531,0.1218877740616871,NA,NA,NA,0.008093645484949834,36.44130608974359,0.0032887402452619844,7.560965489938382
Jilin Province,2000,98.6,2029,4765,1769.2,2747,212,1667,NA,2682,23,18.1,7661,NA,NA,NA,1647.87,55.13,7.14,2018,0,1,-18,2.856450410141685,0.0790454884414616,NA,NA,NA,0.006748695003728562,29.89062216578995,0.0026621923937360176,7.478282745994171
Heilongjiang Province,2020,102.3,16168,31115,14000.1,6278,2301,514,2650,3171,31,82.56,168558,774634,3186,14272,NA,NA,265.2,NA,0,0,NA,53.15610217596973,0.7256385998107853,0.8356985178177231,244.2869757174393,4.50078839482813,0.026035950804162725,NA,0.08363292336802271,9.5468197514290285
Heilongjiang Province,2019,102.8,14982,30945,13962.5,5296,1746,492,2060,3255,34.7,77.82,46046,714862,2920,15054,NA,NA,232.88,NA,0,0,NA,14.146236559139785,0.5364055299539171,0.6328725038402457,219.61966205837174,4.6248847926267285,0.023907834101382485,NA,0.0715453149001536,9.544130443377457
Heilongjiang Province,2018,102,13804,29191,13205.7,5028,1671,478,1232,3327,39.4,73.21,42747,605680,2631,13110,NA,NA,165.92,NA,0,0,NA,12.848512173128945,0.5022542831379622,0.37030357679591225,182.04989480012023,3.9404869251577996,0.022004809137360984,NA,0.0498707544334235,9.48840383354964
Heilongjiang Province,2017,101.3,12665,27446,12659.5,4444,1660,482,1648,3399,39.7,73.42,33669,825854,3826,24046,NA,NA,146.71,NA,0,0,NA,9.905560458958517,0.48837893498087676,0.48484848484848486,242.96969696969697,7.074433656957929,0.02160047072668432,NA,0.04316269491026773,9.446163200447465
Heilongjiang Province,2016,101.5,11832,25736,12280.9,4227,1759,447,1934,3463,39.6,73.59,28280,884925,3068,32219,11103.56,126.55,125.81,NA,0,0,NA,8.166329771874098,0.5079410915391279,0.5584753104244874,255.5371065550101,9.303782847242276,0.021250360958706326,87.74049782694587,0.036329771874097604,9.41580048891784
Heilongjiang Province,2015,101.1,11095,24203,12023.2,4149,1955,446,1752,3529,41,73.52,22302,880392,3080,31762,11523.87,155.99,127.26,NA,0,0,NA,6.319637291017285,0.5539812978180788,0.49645792009067724,249.47350524227826,9.000283366392745,0.02083309719467271,73.87569716007437,0.0360612071408331,9.394593395619884
Heilongjiang Province,2014,101.5,10453,22609,12357.1,5016,2080,457,1840,3608,39.9,73.06,23983,955820,4324,37509,13139.38,181.22,120.28,NA,0,0,NA,6.647172949002218,0.5764966740576497,0.5099778270509978,264.9168514412417,10.396064301552107,0.020249445676274944,72.50513188389802,0.033337028824833706,9.421986075650551
Heilongjiang Province,2013,102.2,9369,20848,12017,4924,2126,460,1683,3666,41.4,71.79,22794,950335,4307,37296,13415.89,154.62,101.77,NA,0,0,NA,6.217675941080197,0.579923622476814,0.4590834697217676,259.22940534642663,10.173486088379706,0.019582651391162033,86.76684775578838,0.027760501909438077,9.3940775929113
Heilongjiang Province,2012,103.2,8367,18894,11171,5039,1758,458,1356,3724,41.3,70.45,22247,906170,4231,36256,12253.34,191.02,100.45,NA,0,0,NA,5.973952738990333,0.47207303974221265,0.364124597207304,243.33243823845328,9.735767991407089,0.01891783029001074,64.14689561302481,0.026973684210526316,9.321076413570848
Heilongjiang Province,2011,105.8,7382,16699,10074,5426,1503,426,1099,3782,35,71,20941,838042,4343,39661,11191.76,196.02,62.07,NA,0,0,NA,5.537017451084083,0.3974087784241142,0.2905869910100476,221.5869910100476,10.486779481755685,0.01877313590692755,57.094990307111516,0.01641195134849286,9.217713126305595
Heilongjiang Province,2010,103.9,6040,14741,8434.7,5814,2366,517,NA,3833,36.2,71.91,19617,NA,NA,NA,9269.34,199.15,52.91,NA,0,0,NA,5.117923297678059,0.6172710670493087,NA,NA,NA,0.01876076180537438,46.54451418528747,0.0138038090268719,9.040109428253922
